case,h,candidate_basis,status,error_message,eta,stage_weight_vector,candidate_kind,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,"0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,24,0,4.6789234052042623e+01,3.7127280938507345e-01,4.9965289875435216e-16,1.3457837097790983e-15,1.5009774978259447e-15,9.0622351537383617e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,4.9799322526131485e-16,7.7090710015628417e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,False,False,False,False,"This row is numerically the final-stage selector, so it is not an independent full TFE replacement.",derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e-08,"1.0000000000000000e-08,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6789234049093658e+01,3.7127280938507345e-01,3.6775386020775072e-09,9.9052193134436359e-09,9.9967886040951699e-09,9.5137152941666035e-09,3.6775563606721626e-09,1.0085313340284356e-08,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,2.8284271247461904e-08,1.0000000000000000e-08,1.0000000000000000e-08,1.0000000000000000e-08,0.0000000000000000e+00,1.0000000000000000e+00,False,False,5.1952607767453774e-16,1.4822119535825608e-16,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,9.9999999999999995e-07,"9.9999999999999995e-07,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6789233757121991e+01,3.7127280938507345e-01,3.6775385951867561e-07,9.9052192948838301e-07,9.9967885974395942e-07,9.5137152410647717e-07,3.6775563606504366e-07,1.0085313340224774e-06,8,1.0000000000000000e+00,2.8284271247476043e+00,1.0000000000000000e+00,2.8284271247461899e-06,9.9999999999999995e-07,9.9999999999949999e-07,9.9999999999949999e-07,0.0000000000000000e+00,9.9999999999950007e-01,False,False,1.4535787256535413e-14,1.4527256222171716e-14,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e-04,"1.0000000000000000e-04,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6789204333915819e+01,3.7127280938507345e-01,3.6775378858840837e-05,9.9052173844216190e-05,9.9967878811980056e-05,9.5137098586908718e-05,3.6775563606503359e-05,1.0085313340224498e-04,8,1.0000000000000000e+00,2.8284271388883258e+00,1.0000000000000000e+00,2.8284271247461902e-04,9.9999999999999991e-05,9.9999999500000007e-05,9.9999999500000007e-05,0.0000000000000000e+00,9.9999999500000003e-01,False,False,1.4524480732747475e-12,1.4524479879230457e-12,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e-03,"1.0000000000000000e-03,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6788916320018487e+01,3.7127280938507345e-01,3.6775297526895706e-04,9.9051954781728788e-04,9.9967768201881407e-04,9.5136565866386306e-04,3.6775563606503370e-04,1.0085313340224501e-03,8,1.0000000000000000e+00,2.8284285389593986e+00,1.0000000000000000e+00,2.8284271247461901e-03,1.0000000000000000e-03,9.9999950000037520e-04,9.9999950000037520e-04,0.0000000000000000e+00,9.9999950000037519e-01,False,False,1.4524454664244426e-11,1.4524454655709241e-11,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e-02,"1.0000000000000000e-02,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6784002202530303e+01,3.7127280938507345e-01,3.6772814638198854e-03,9.9045267276923459e-03,9.9962153846955611e-03,9.5126937456244953e-03,3.6775563606503375e-03,1.0085313340224503e-02,8,1.0000000000000000e+00,2.8285685425670701e+00,1.0000000000000000e+00,2.8284271247461901e-02,1.0000000000000000e-02,9.9995000374968751e-03,9.9995000374968751e-03,0.0000000000000000e+00,9.9995000374968768e-01,False,True,1.4524452133458290e-10,1.4524452133372938e-10,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000001e-01,"1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6533547044952940e+01,3.7127280938507345e-01,3.6582533938380776e-02,9.8532758159616332e-02,9.9459053337121850e-02,9.4604872142344226e-02,3.6775563606503373e-02,1.0085313340224503e-01,8,1.0000000000000000e+00,2.8425340807103789e+00,1.0000000000000000e+00,2.8284271247461906e-01,1.0000000000000001e-01,9.9503719020998943e-02,9.9503719020998943e-02,0.0000000000000000e+00,9.9503719020998926e-01,False,True,1.4524451881140317e-09,1.4524451881139465e-09,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage0_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e+00,"1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage0_nonfinal_injection,24,8,16,24,8,132,24,32,8,3.6811121934042184e+01,3.7127280938507345e-01,2.5863114205475085e-01,6.9660674177328752e-01,7.0677793735274697e-01,6.6875236330635068e-01,3.6775563606503370e-01,1.0085313340224502e+00,8,1.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,7.0710678118654757e-01,7.0710678118654757e-01,0.0000000000000000e+00,7.0710678118654757e-01,False,True,1.4524451855916129e-08,1.4524451855916121e-08,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage1_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,"0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00",fixed_stage1_nonfinal_injection,24,8,16,24,8,132,24,24,0,4.6789234052042623e+01,3.7127280938507345e-01,4.9965289875435216e-16,1.3457837097790983e-15,1.5009774978259447e-15,9.0622351537383617e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,4.9799322526131485e-16,7.7090710015628417e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,False,False,False,False,"This row is numerically the final-stage selector, so it is not an independent full TFE replacement.",derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
cylindrical_smooth,0.04,stage1_eta_final1,paper_tfe_lower_pair_velocity_compression_nondegenerate_tradeoff_not_full_tfe,,1.0000000000000000e-08,"0.0000000000000000e+00,1.0000000000000000e-08,1.0000000000000000e+00",fixed_stage1_nonfinal_injection,24,8,16,24,8,132,24,32,8,4.6789234024441932e+01,3.7127280938507345e-01,4.6334628056253471e-09,1.2479941133582053e-08,1.2643431787389066e-08,1.1999417961719532e-08,4.6343720819371306e-09,1.2709280293194262e-08,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,2.8284271247461904e-08,1.0000000000000000e-08,1.0000000000000000e-08,0.0000000000000000e+00,1.0000000000000000e-08,1.0000000000000000e+00,False,False,5.4836647280143067e-16,2.2971278994044433e-16,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,False,False,False,False,Injecting fixed non-final-stage velocity-row energy loses the terminal-bridge local span.,derive a nonlinear full component-mixing or value-level source-free velocity compression,The probe fixes the final-stage coefficient at one and injects stage-0/stage-1 velocity rows; it tests whether non-final energy can be added without losing the local terminal-bridge span.
