case,h,beta,status,error_message,residual_norm,terminal_endpoint_constraint_norm,terminal_endpoint_velocity_constraint_norm,terminal_lower_pair_acceleration_row_norm,terminal_velocity_row_norm,homotopy_terminal_row_norm,retained_row_norm,removed_gauss_residual_norm,min_jacobian_rank,raw_jacobian_condition,scaled_jacobian_condition,condition_reduction_raw_to_scaled,raw_linear_residual_norm,scaled_linear_residual_norm,newton_iterations,initial_z0_residual_norm,initial_z0_jacobian_rank,initial_z0_jacobian_condition,terminal_z0_update_delta_norm,terminal_vs_gauss_position_delta_norm,terminal_vs_gauss_velocity_delta_norm,linear_solve_policy,output_policy,start_z0_policy,homotopy_policy,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,notes
cylindrical_smooth,0.04,0,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,7.0212513433481174e-13,6.4463003202159375e-10,2.3374888960510021e-10,4.5640545615045323e-16,2.4639294876628272e-11,4.5640545615045323e-16,7.0212498599518377e-13,1.6174834456967332e-01,132,1.2226580964600090e+06,1.6706613306063161e+02,7.4674409767694906e+03,7.9158678944723082e-15,5.7407551637287430e-17,4,4.4087858519822445e-15,20,1.6575151823470364e+01,4.0408061907770021e-01,3.1937596407329545e-03,2.9399078969132692e-03,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.04,0.25,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,6.1995280012027763e-12,6.4463003202159375e-10,2.3374888960510021e-10,4.5640545615045323e-16,2.4639294876628272e-11,6.1596402445060501e-12,7.0212498599518377e-13,1.6174834456967332e-01,132,1.2100679237474056e+06,1.4384954226319667e+02,8.4120387504145474e+03,0.0000000000000000e+00,0.0000000000000000e+00,1,4.4087858519822445e-15,20,1.6575151823470364e+01,4.0408061907770021e-01,3.1937596407329545e-03,2.9399078969132692e-03,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.04,0.5,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,4.2169068918909007e-13,6.4462995969108237e-10,2.3297231407163989e-10,2.4557373517641074e-11,2.4557437892757628e-11,8.0408009551624487e-17,4.2169068152298761e-13,1.6174834456978887e-01,132,1.3017681315338779e+06,1.1971421560519128e+02,1.0873964507499615e+04,1.2944481269996240e-26,7.8069909106904566e-27,2,4.4087858519822445e-15,20,1.6575151823470364e+01,4.0408061905795611e-01,3.1937596407334459e-03,2.9399078969236042e-03,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.04,0.75,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,6.5588329124480891e-13,6.4463008424149693e-10,2.3143449456259391e-10,7.3185947315195842e-11,2.4395336280892781e-11,6.0532975280902424e-17,6.5588328845144522e-13,1.6174834457001777e-01,132,2.2856535443046382e+06,9.3083790576636289e+01,2.4554796599340571e+04,1.8062679229023688e-26,1.1931389792189333e-26,2,4.4087858519822445e-15,20,1.6575151823470364e+01,4.0408061901887860e-01,3.1937596407335756e-03,2.9399078969442453e-03,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.04,1,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,7.3704303603997855e-13,6.4462875306813499e-10,5.1941515799670633e-17,7.3917558643652826e-09,4.9932395111691747e-18,4.9932395111691747e-18,7.3704303602306477e-13,1.6174834460448634e-01,132,1.9798328718621582e+08,9.0249225208287407e+03,2.1937394670592796e+04,4.6301838698583968e-24,1.7256612975890195e-24,2,4.4087858519822445e-15,20,1.6575151823470364e+01,4.0408061313785759e-01,3.1937596407741959e-03,2.9399079000504841e-03,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.02,0,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,9.1538811823138858e-13,2.2279085869978694e-12,8.1972871736754789e-13,1.7718365054617809e-16,6.1097779513541724e-14,1.7718365054617809e-16,9.1538810108344576e-13,8.0880861553051978e-02,132,3.0333936391826337e+06,1.1060909686560650e+02,2.8441544102741394e+04,2.8182411026367907e-14,3.5896406728096875e-17,4,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630018994495e-01,8.0381261297307930e-04,3.7632663799403029e-04,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.02,0.25,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,9.1551711522475240e-13,2.2279085869978694e-12,8.1972871736754789e-13,1.7718365054617809e-16,6.1097779513541724e-14,1.5369211570412966e-14,9.1538810108344576e-13,8.0880861553051978e-02,132,3.2313886245352775e+06,8.7798656065974299e+01,3.6804534025066670e+04,0.0000000000000000e+00,0.0000000000000000e+00,1,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630018994495e-01,8.0381261297307930e-04,3.7632663799403029e-04,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.02,0.5,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,9.1589981251814674e-13,2.2279085869978694e-12,8.1972871736754789e-13,1.7718365054617809e-16,6.1097779513541724e-14,3.0611941552593005e-14,9.1538810108344576e-13,8.0880861553051978e-02,132,4.3399243375346009e+06,7.4280180954321764e+01,5.8426410406881158e+04,0.0000000000000000e+00,0.0000000000000000e+00,1,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630018994495e-01,8.0381261297307930e-04,3.7632663799403029e-04,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.02,0.75,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,9.1653589231582866e-13,2.2279085869978694e-12,8.1972871736754789e-13,1.7718365054617809e-16,6.1097779513541724e-14,4.5854839417620743e-14,9.1538810108344576e-13,8.0880861553051978e-02,132,9.0982824008680582e+06,1.2708017051344235e+02,7.1594823677905399e+04,0.0000000000000000e+00,0.0000000000000000e+00,1,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630018994495e-01,8.0381261297307930e-04,3.7632663799403029e-04,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
cylindrical_smooth,0.02,1,paper_tfe_lower_pair_acceleration_terminal_row_homotopy_diagnostic_not_accepted,,9.1742482758351497e-13,2.2279085869978694e-12,8.1972871736754789e-13,1.7718365054617809e-16,6.1097779513541724e-14,6.1097779513541724e-14,9.1538810108344576e-13,8.0880861553051978e-02,132,1.5977882682761858e+09,2.7315497031706258e+04,5.8493838366607975e+04,0.0000000000000000e+00,0.0000000000000000e+00,1,4.4087858519822445e-15,20,1.6575151823470364e+01,1.0838630018994495e-01,8.0381261297307930e-04,3.7632663799403029e-04,iterative_equilibrated,raw_terminal_paper_lobatto_node_no_endpoint_projection,consistent_initial_acceleration_one_step,terminal_rows_equal_(1-beta)*lower_pair_acceleration_plus_beta*endpoint_velocity,False,False,"This one-step homotopy proves a continuous solvable path from acceleration rows to terminal velocity rows, but beta=1 still replaces terminal rows rather than deriving a complete independent full-TFE stage functional.",beta=0 is the acceleration-row residual; beta=1 is the projection-free terminal velocity-closure row replacement.
